,x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV,level of impact,level of uncertainity,distance in miles,Address
1637,-2.1907048,53.5095824,-7.501413195434214e+18,87,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,9.613484127447613,"Kenyon Lane, Moston, Manchester, Greater Manchester, England, M40 5EH, United Kingdom"
1638,-2.190721,53.5131777,5.959408965618e+18,58,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.803338941379161,"Athlone Avenue, Moston, Manchester, Greater Manchester, England, M40 9LT, United Kingdom"
1639,-2.1890528,53.4772267,-8.938691708062763e+18,34,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,8.129957749983896,"Wilson Street, Openshaw, Manchester, Greater Manchester, England, M11 2AZ, United Kingdom"
1640,-2.1892571,53.5230673,8.992197918757944e+18,47,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.401348053976568,"Charlestown Road, Charlestown, Manchester, Greater Manchester, England, M9 7BB, United Kingdom"
1641,-2.1893294,53.5392463,-3.432139068529942e+18,45,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.306050975275662,"Alcester Close, Middleton, Rochdale, Greater Manchester, England, M24 1HT, United Kingdom"
1642,-2.1875937,53.4880151,5.692036822790376e+18,80,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,8.690762415744665,"Pioneer Street, Newton Heath, Manchester, Greater Manchester, England, M11 4FR, United Kingdom"
1643,-2.1876812,53.5077895,1.632285591059084e+18,26,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.657265355839513,"Duncombe Drive, Moston, Manchester, Greater Manchester, England, M40 5FB, United Kingdom"
1644,-2.1878444,53.5446416,8.046507305852579e+18,45,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,11.672976669379496,"Ramsden Farm, Wood Side, Middleton, Rochdale, Greater Manchester, England, M24 1ZB, United Kingdom"
1645,-2.1860709,53.4844221,-7.966335218536306e+18,102,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,8.605732895011432,"Bamford Street, Clayton, Manchester, Greater Manchester, England, M11 4FE, United Kingdom"
1646,-2.1861458,53.5015,-6.631387566857072e+18,102,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,9.411105866021158,"Harold Priestnall Close, Newton Heath, Manchester, Greater Manchester, England, M40 2FW, United Kingdom"
1647,-2.1861813,53.5095896,7.646787736742388e+18,72,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,9.818998181982531,"Arbory Avenue, Moston, Manchester, Greater Manchester, England, M40 5HF, United Kingdom"
1648,-2.1862207,53.5185779,6.703079688199697e+18,94,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.288812930217158,"Bourne Drive, Moston, Manchester, Greater Manchester, England, M40 5GA, United Kingdom"
1649,-2.1863155,53.5401498,-3.0809027158644506e+18,57,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.474952563645653,"Alkrington, Hardfield Road / adjacent Kingsway, Hardfield Road, Middleton, Rochdale, Greater Manchester, England, M24 1PQ, United Kingdom"
1650,-2.1863906,53.5572276,7.683201460384128e+18,80,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,12.46024108474095,"Browning Road, Stanycliffe, Middleton, Rochdale, Greater Manchester, England, M24 2WG, United Kingdom"
1651,-2.184603,53.4934129,-6.206768679545185e+18,47,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.095265370026832,"Ascot Road, Newton Heath, Manchester, Greater Manchester, England, M40 2UD, United Kingdom"
1652,-2.1831423,53.5042012,-8.709291441642406e+17,56,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,9.689435060672494,"Newton Heath and Moston, Dean Avenue, Newton Heath, Manchester, Greater Manchester, England, M40 3AD, United Kingdom"
1653,-2.1831656,53.5095942,6.458697990786394e+17,17,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.959092519064303,"Old Hall Road, Joyce Street allotments, Moston, Manchester, Greater Manchester, England, M40 0AZ, United Kingdom"
1654,-2.1832238,53.5230767,9.117219202761304e+18,247,1,0,2,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,10.660327582512773,"Ainsbrook Avenue, Charlestown, Manchester, Greater Manchester, England, M9 7FJ, United Kingdom"
1655,-2.1816,53.496114,-2.2710573547216448e+18,99,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,9.374193556632292,"Debenham Avenue, Newton Heath, Manchester, Greater Manchester, England, M40 2SF, United Kingdom"
1656,-2.1816039,53.4970128,8.732560880115072e+18,76,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,9.416470228994541,"Chelsea Road, Newton Heath, Manchester, Greater Manchester, England, M40 2TR, United Kingdom"
1657,-2.1817194,53.5239779,-6.315366859044723e+17,93,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.774322268279558,"Kilmaine Avenue, Charlestown, Manchester, Greater Manchester, England, M9 7FN, United Kingdom"
1658,-2.181781,53.5383592,-4.696366858619261e+17,81,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.556047605376083,"Wince Close, Middleton, Rochdale, Greater Manchester, England, M24 1UJ, United Kingdom"
1659,-2.1800583,53.4880267,5.126192414719294e+18,110,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,9.083578763612167,"Midville Road, Clayton, Manchester, Greater Manchester, England, M11 4JJ, United Kingdom"
1660,-2.1800812,53.4934198,-2.142041808468635e+18,37,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.326198924307757,"Scotland Hall Road, Newton Heath, Manchester, Greater Manchester, England, M40 2AZ, United Kingdom"
1661,-2.1801614,53.5122953,4.908298285615886e+18,93,0,2,0,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,10.236906344196782,"Abbeydale Road, Moston, Manchester, Greater Manchester, England, M40 0AJ, United Kingdom"
1662,-2.1801728,53.5149918,-1.524465365526684e+18,117,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,10.373849999215034,"Merridale Road, Moston, Manchester, Greater Manchester, England, M40 0AD, United Kingdom"
1663,-2.1801957,53.5203848,3.538042341422913e+18,84,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,10.652213380027087,"Shawford Road, New Moston, Manchester, Greater Manchester, England, M40 5QP, United Kingdom"
1664,-2.178555,53.4889278,8.7238860642592e+18,105,1,1,1,1,1.0,0.0,0.0,0.0,0.0,higher impacted area,least uncertainity,9.203151091787408,"Himley Road, Clayton, Manchester, Greater Manchester, England, M11 4JE, United Kingdom"
1665,-2.1785777,53.4943209,-5.435275090902539e+18,82,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.445145504386865,"Amos Avenue, Newton Heath, Manchester, Greater Manchester, England, M40 2QT, United Kingdom"
1666,-2.1785966,53.498815,5.522968702745336e+18,102,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,9.653140579134616,"Oakley Close, Newton Heath, Manchester, Greater Manchester, England, M40 1JT, United Kingdom"
1667,-2.1786193,53.5042081,-6.693095652207976e+18,63,1,2,1,0,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,9.909806192661438,"Eagar Street, Newton Heath, Manchester, Greater Manchester, England, M40 1EP, United Kingdom"
1668,-2.1786496,53.5113987,1.6288848809632855e+18,24,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.263050407661009,"Moston Fairway Nature Reserve, Worthington Street, Moston, Manchester, Greater Manchester, England, M40 0BB, United Kingdom"
1669,-2.1786951,53.5221847,6.767968064777214e+18,78,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,10.814038315309165,"Colgrove Avenue, New Moston, Manchester, Greater Manchester, England, M40 5QY, United Kingdom"
1670,-2.178786,53.5437567,6.978273085402428e+18,49,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.979035291602182,"Nelson Street, Middleton, Rochdale, Greater Manchester, England, M24 2BN, United Kingdom"
1671,-2.1770479,53.4889301,-8.189466835584244e+18,18,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.283378348684238,"Vale Street, Clayton, Manchester, Greater Manchester, England, M11 4WG, United Kingdom"
1672,-2.1770967,53.500615,9.145041689759232e+18,60,2,1,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,9.813718496340496,"Dakerwood Close, Newton Heath, Manchester, Greater Manchester, England, M40 1HP, United Kingdom"
1673,-2.1771905,53.5230858,-1.6797040137370327e+18,86,0,1,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,higher impacted area,moderate uncertainity,10.929059058706565,"Lightbowne Road, Moston, Manchester, Greater Manchester, England, M40 5HG, United Kingdom"
1674,-2.1756003,53.5033137,-5.324972606659544e+18,24,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.016779569286637,"Hobson Street, Failsworth, Oldham, Greater Manchester, England, M35 0UE, United Kingdom"
1675,-2.1756859,53.5239869,9.083994246626099e+18,114,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.044210999731254,"Brentnor Road, New Moston, Manchester, Greater Manchester, England, M40 0HD, United Kingdom"
1676,-2.1740116,53.4835415,1.2801527895357652e+18,106,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,9.21828877881756,"Powell Street, Clayton, Manchester, Greater Manchester, England, M11 4PX, United Kingdom"
1677,-2.1740632,53.4961252,7.659950438092831e+18,28,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.761699899897224,"Christopher Street, Clayton, Manchester, Greater Manchester, England, M40 1UB, United Kingdom"
1678,-2.1741517,53.5176973,-3.3974323671136384e+18,48,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,10.792776434362779,"New Moston, Manchester, Greater Manchester, England, M40 0DY, United Kingdom"
1679,-2.1741665,53.5212926,7.690111079160604e+18,135,3,2,0,0,1.25,2.25,1.5,1.8,1.2,higher impacted area,highest uncertainity,10.97485521558192,"Blueberry Avenue, New Moston, Manchester, Greater Manchester, England, M40 0GF, United Kingdom"
1680,-2.172512,53.4853413,-7.759276433066169e+18,85,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.3758139672306,"Stanton Street, Clayton, Manchester, Greater Manchester, England, M11 4NH, United Kingdom"
1681,-2.1725449,53.4934309,-2.7203350986148326e+18,84,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.72119628033251,"Sunbury Drive, Clayton, Manchester, Greater Manchester, England, M40 1WD, United Kingdom"
1682,-2.1725595,53.4970262,-3.936632861479624e+18,21,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.88095769159416,"St Wilfrid's CofE Junior and Infant School, Mabel Street, Newton Heath, Manchester, Greater Manchester, England, M40 1GB, United Kingdom"
1683,-2.1725851,53.5033181,2.1058620343803727e+18,65,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.16908739953523,"Barons Court, Failsworth, Oldham, Greater Manchester, England, M35 0LH, United Kingdom"
1684,-2.1725887,53.5042169,2.9870826360321203e+18,81,2,0,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,10.21109461881095,"Barons Court, Failsworth, Oldham, Greater Manchester, England, M35 0LH, United Kingdom"
1685,-2.1726509,53.5194971,8.92248810925456e+18,35,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.954377144591682,"Highworth Drive, New Moston, Manchester, Greater Manchester, England, M40 0GB, United Kingdom"
1686,-2.1726656,53.5230925,4.5193687481779e+18,87,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.136583879231582,"Gisburne Avenue, New Moston, Manchester, Greater Manchester, England, M40 0JS, United Kingdom"
1687,-2.1711101,53.5114098,-8.203009530183601e+18,28,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.628368805505058,"Park Avenue, Failsworth, Oldham, Greater Manchester, England, M35 0DY, United Kingdom"
1688,-2.1711246,53.5150051,-6.131195380906125e+18,60,0,0,0,2,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,10.803241783391245,"Bridport Avenue, New Moston, Manchester, Greater Manchester, England, M40 3WP, United Kingdom"
1689,-2.1694873,53.4826492,4.518413717400892e+18,149,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.43436236744036,"Pennell Street, Clayton, Manchester, Greater Manchester, England, M11 4PQ, United Kingdom"
1690,-2.1695016,53.4862445,-5.752398009173865e+18,210,1,0,0,3,1.0,2.0,1.4142135623731,2.0,1.4142135623731,higher impacted area,highest uncertainity,9.579624855944237,"Clayton, Manchester, Greater Manchester, England, M11 4LF, United Kingdom"
1691,-2.1696381,53.5204003,5.029538567728294e+18,73,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.142460373690902,"Chatwood Road, New Moston, Manchester, Greater Manchester, England, M40 3LR, United Kingdom"
1692,-2.1696417,53.5212991,8.928670116989653e+18,88,1,0,2,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,11.187350413288597,"Mandley Avenue, New Moston, Manchester, Greater Manchester, England, M40 3LE, United Kingdom"
1693,-2.1697389,53.5455676,8.25184893472223e+18,104,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,12.45526624413884,"Mills Hill Road, Middleton, Rochdale, Greater Manchester, England, M24 2EE, United Kingdom"
1694,-2.1697461,53.5473652,-1.1659321478152195e+18,36,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,12.552985137448168,"Mills Hill Road, Mills Hill Industrial Estate, Chadderton Fold, Middleton Junction, Oldham, Greater Manchester, England, M24 2EE, United Kingdom"
1695,-2.1680266,53.4943362,8.673104556392016e+18,72,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.002371739772613,"Ashfield Drive, Clayton, Manchester, Greater Manchester, England, M40 1WJ, United Kingdom"
1696,-2.1681228,53.5186047,-3.92725583217674e+18,68,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,11.125903010473138,"Broadway, New Moston, Manchester, Greater Manchester, England, M40 3LJ, United Kingdom"
1697,-2.166477,53.4835522,2.4473547568079843e+17,108,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.640228778852787,"Dawlish Avenue, Fairfield, Droylsden, Tameside, Greater Manchester, England, M43 6WS, United Kingdom"
1698,-2.1665793,53.5096185,-1.5673133301861932e+18,112,0,2,1,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,10.769121238075149,"Dean Street, Failsworth, Oldham, Greater Manchester, England, M35 0DW, United Kingdom"
1699,-2.1666393,53.5248987,-7.845016678028052e+18,78,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.510501914902774,"Owler Lane, White Gate, Failsworth, Oldham, Greater Manchester, England, OL9 9PB, United Kingdom"
1700,-2.1650435,53.5024299,-7.883665369258299e+18,74,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.517967327654677,"Marlborough Drive, Failsworth, Oldham, Greater Manchester, England, M35 0LX, United Kingdom"
1701,-2.1650924,53.5150136,5.122678446714273e+18,69,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.099827113391832,"Repton Avenue, New Moston, Manchester, Greater Manchester, England, M40 3PN, United Kingdom"
1702,-2.162097,53.5204108,-6.682555515447992e+18,77,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.508139974718512,"Kenwick Drive, New Moston, Manchester, Greater Manchester, England, M40 3RU, United Kingdom"
1703,-2.1604289,53.4781674,-1.752124161007006e+18,102,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.784248630939471,"Copperas Lane, Fairfield, Droylsden, Tameside, Greater Manchester, England, M43 6HP, United Kingdom"
1704,-2.1605003,53.4970431,2.2555787019811625e+18,77,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,10.52609157047853,"Newton ROad, Failsworth, Oldham, Greater Manchester, England, M35 0PH, United Kingdom"
1705,-2.1605241,53.5033349,4.1209853403009234e+18,54,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.797022801650378,"Norfolk Crescent, Failsworth, Oldham, Greater Manchester, England, M35 0WS, United Kingdom"
